farm_id,tank_id,feed_dt,feed_code,feed_quantity,water_quantity,add_code,add_quantity,add_code2,add_quantity2,add_code3,add_quantity3,add_code4,add_quantity4,add_code5,add_quantity5,reg_dt
1,4,202108200430,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,c4-g,101.5,c5-g,29,"2021-09-16 18:55:19"
1,4,202108201630,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,c4-g,101.5,c5-g,29,"2021-09-16 18:55:19"
1,4,202108210430,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,c4-g,101.5,c5-g,29,"2021-09-16 18:55:19"
1,4,202108211630,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,c4-g,101.5,c5-g,29,"2021-09-16 18:55:19"
1,4,202108220430,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,c4-g,105,c5-g,30,"2021-09-16 18:55:19"
1,4,202108221630,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,c4-g,105,c5-g,30,"2021-09-16 18:55:19"
1,4,202108230430,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,c4-g,105,c5-g,30,"2021-09-16 18:55:19"
1,4,202108231630,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,c4-g,105,c5-g,30,"2021-09-16 18:55:19"
1,4,202108240430,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,c4-g,105,c5-g,30,"2021-09-16 18:55:19"
1,4,202108241630,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,c4-g,105,c5-g,30,"2021-09-16 18:55:19"
1,4,202108250430,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,c4-g,108.5,c5-g,31,"2021-09-16 18:55:19"
1,4,202108251630,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,c4-g,108.5,c5-g,31,"2021-09-16 18:55:19"
1,4,202108260430,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,c4-g,108.5,c5-g,31,"2021-09-16 18:55:19"
1,4,202108261630,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,c4-g,108.5,c5-g,31,"2021-09-16 18:55:19"
1,4,202108270430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202108271630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202108280430,s2-g,2,2.6,c3-g,6,c1-g,4,c4-g,14,c5-g,4,NULL,NULL,"2021-09-16 18:55:19"
1,4,202108281630,s2-g,4,5.2,c3-g,12,c1-g,8,c4-g,28,c5-g,8,NULL,NULL,"2021-09-16 18:55:19"
1,4,202108290430,s2-g,6,7.8,c3-g,18,c1-g,12,c4-g,42,c5-g,12,NULL,NULL,"2021-09-16 18:55:19"
1,4,202108291630,s2-g,8,10.4,c3-g,24,c1-g,16,c4-g,56,c5-g,16,NULL,NULL,"2021-09-16 18:55:19"
1,4,202108300430,s2-g,10,13,c4-g,70,c5-g,20,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202108301630,s2-g,12,15.6,c4-g,84,c5-g,24,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202108310430,s2-g,13,16.9,c3-g,39,c4-g,91,c5-g,26,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202108311630,s2-g,14,18.2,c3-g,42,c4-g,98,c5-g,28,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109010430,s2-g,14.5,18.85,c3-g,43.5,c4-g,101.5,c5-g,29,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109011630,s2-g,15,19.5,c3-g,45,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109020430,s2-g,15,19.5,c3-g,45,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109021630,s2-g,15,19.5,c3-g,45,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109030430,s2-g,15,19.5,c3-g,45,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109031630,s2-g,15,19.5,c3-g,45,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109040430,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109041630,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109050430,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109051630,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109060430,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109061630,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109070430,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109071630,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109080430,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109081630,NULL,NULL,NULL,y2-g,2200,y1-g,135,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109090430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109091630,s2-g,1,1.3,c4-g,7,c5-g,2,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109100430,s2-g,2,2.6,c4-g,14,c5-g,4,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,4,202109101630,s2-g,3,3.9,c4-g,21,c5-g,6,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107210430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107211630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107220430,s1-g,1,1.2,c4-g,7,c5-g,2,c2-g,1,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107221630,s1-g,2,2.4,c4-g,14,c5-g,4,c2-g,2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107230430,s1-g,3,3.6,c4-g,21,c5-g,6,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107231630,s1-g,4,4.8,c4-g,28,c5-g,8,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107240430,s1-g,5,6,c4-g,35,c5-g,10,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107241630,s1-g,6,7.2,c4-g,42,c5-g,12,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107250430,s1-g,6.5,7.8,c4-g,45.5,c5-g,13,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107251630,s1-g,7,8.4,c4-g,49,c5-g,14,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107260430,s1-g,7.5,9,c4-g,52.5,c5-g,15,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107261630,s1-g,7.5,9,c4-g,52.5,c5-g,15,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107270430,s1-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107271630,s1-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107280430,s1-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107281630,s1-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107290430,s1-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107291630,s1-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107300430,s1-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107301630,s1-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107310430,s1-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202107311630,s1-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108010430,s2-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108011630,s2-g,8,9.6,c4-g,56,c5-g,16,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108020430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108021630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108030430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108031630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108040430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108041630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108050430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108051630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108060430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108061630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108070430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108071630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108080430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108081630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108090430,s2-g,0.5,0.6,c3-g,1.5,c1-g,1,c2-g,0.5,c4-g,3.5,c5-g,1,"2021-09-16 18:55:19"
1,5,202108091630,s2-g,2,2.4,c3-g,6,c1-g,4,c2-g,2,c4-g,14,c5-g,4,"2021-09-16 18:55:19"
1,5,202108100430,s2-g,3,3.6,c3-g,9,c1-g,6,c2-g,3,c4-g,21,c5-g,6,"2021-09-16 18:55:19"
1,5,202108101630,s2-g,4,4.8,c3-g,12,c1-g,8,c2-g,4,c4-g,28,c5-g,8,"2021-09-16 18:55:19"
1,5,202108110430,s2-g,5,6.5,c3-g,15,c1-g,10,c2-g,5,c4-g,35,c5-g,10,"2021-09-16 18:55:19"
1,5,202108111630,s2-g,6,7.8,c3-g,18,c1-g,12,c2-g,6,c4-g,42,c5-g,12,"2021-09-16 18:55:19"
1,5,202108120430,s2-g,7,9.1,c3-g,21,c1-g,14,c2-g,7,c4-g,49,c5-g,14,"2021-09-16 18:55:19"
1,5,202108121630,s2-g,8,10.4,c3-g,24,c1-g,16,c2-g,8,c4-g,56,c5-g,16,"2021-09-16 18:55:19"
1,5,202108130430,s2-g,8.5,11.05,c3-g,25.5,c1-g,17,c2-g,8.5,c4-g,59.5,c5-g,17,"2021-09-16 18:55:19"
1,5,202108131630,s2-g,9,11.7,c3-g,27,c1-g,18,c2-g,9,c4-g,63,c5-g,18,"2021-09-16 18:55:19"
1,5,202108140430,s2-g,9.5,12.35,c3-g,28.5,c1-g,19,c2-g,9.5,c4-g,66.5,c5-g,19,"2021-09-16 18:55:19"
1,5,202108141630,s2-g,10,13,c3-g,30,c1-g,20,c2-g,10,c4-g,70,c5-g,20,"2021-09-16 18:55:19"
1,5,202108150430,s2-g,10.5,13.65,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,5,202108151630,s2-g,11,14.3,c3-g,33,c1-g,22,c2-g,11,c4-g,77,c5-g,22,"2021-09-16 18:55:19"
1,5,202108160430,s2-g,11.5,14.95,c3-g,34.5,c1-g,23,c2-g,11.5,c4-g,80.5,c5-g,23,"2021-09-16 18:55:19"
1,5,202108161630,s2-g,12,15.6,c3-g,36,c1-g,24,c2-g,12,c4-g,84,c5-g,24,"2021-09-16 18:55:19"
1,5,202108170430,s2-g,12.5,16.25,c3-g,37.5,c1-g,25,c2-g,12.5,c4-g,87.5,c5-g,25,"2021-09-16 18:55:19"
1,5,202108171630,s2-g,13,16.9,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,5,202108180430,s2-g,13.5,17.55,c3-g,40.5,c1-g,27,c2-g,13.5,c4-g,94.5,c5-g,27,"2021-09-16 18:55:19"
1,5,202108181630,s2-g,13.5,17.55,c3-g,40.5,c1-g,27,c2-g,13.5,c4-g,94.5,c5-g,27,"2021-09-16 18:55:19"
1,5,202108190430,s2-g,13.5,17.55,c3-g,40.5,c1-g,27,c2-g,13.5,c4-g,94.5,c5-g,27,"2021-09-16 18:55:19"
1,5,202108191630,s2-g,13.5,17.55,c3-g,40.5,c1-g,27,c2-g,13.5,c4-g,94.5,c5-g,27,"2021-09-16 18:55:19"
1,5,202108200430,s2-g,14,18.2,c3-g,42,c1-g,28,c2-g,14,c4-g,98,c5-g,28,"2021-09-16 18:55:19"
1,5,202108201630,s2-g,14,18.2,c3-g,42,c1-g,28,c2-g,14,c4-g,98,c5-g,28,"2021-09-16 18:55:19"
1,5,202108210430,s2-g,14,18.2,c3-g,42,c1-g,28,c2-g,14,c4-g,98,c5-g,28,"2021-09-16 18:55:19"
1,5,202108211630,s2-g,14,18.2,c3-g,42,c1-g,28,c2-g,14,c4-g,98,c5-g,28,"2021-09-16 18:55:19"
1,5,202108220430,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,c4-g,101.5,c5-g,29,"2021-09-16 18:55:19"
1,5,202108221630,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,c4-g,101.5,c5-g,29,"2021-09-16 18:55:19"
1,5,202108230430,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,c4-g,105,c5-g,30,"2021-09-16 18:55:19"
1,5,202108231630,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,c4-g,105,c5-g,30,"2021-09-16 18:55:19"
1,5,202108240430,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,c4-g,105,c5-g,30,"2021-09-16 18:55:19"
1,5,202108241630,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,c4-g,105,c5-g,30,"2021-09-16 18:55:19"
1,5,202108250430,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,c4-g,108.5,c5-g,31,"2021-09-16 18:55:19"
1,5,202108251630,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,c4-g,108.5,c5-g,31,"2021-09-16 18:55:19"
1,5,202108260430,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,c4-g,108.5,c5-g,31,"2021-09-16 18:55:19"
1,5,202108261630,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,c4-g,108.5,c5-g,31,"2021-09-16 18:55:19"
1,5,202108270430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108271630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108280430,s2-g,2,2.6,c3-g,6,c1-g,4,c4-g,14,c5-g,4,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108281630,s2-g,4,5.2,c3-g,12,c1-g,8,c4-g,28,c5-g,8,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108290430,s2-g,6,7.8,c3-g,18,c1-g,12,c4-g,42,c5-g,12,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108291630,s2-g,8,10.4,c3-g,24,c1-g,16,c4-g,56,c5-g,16,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108300430,s2-g,10,13,c4-g,70,c5-g,20,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108301630,s2-g,12,15.6,c4-g,84,c5-g,24,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108310430,s2-g,13,16.9,c3-g,39,c4-g,91,c5-g,26,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202108311630,s2-g,14,18.2,c3-g,42,c4-g,98,c5-g,28,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109010430,s2-g,14.5,18.85,c3-g,43.5,c4-g,101.5,c5-g,29,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109011630,s2-g,15,19.5,c3-g,45,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109020430,s2-g,15,19.5,c3-g,45,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109021630,s2-g,15,19.5,c3-g,45,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109030430,s2-g,15,19.5,c3-g,45,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109031630,s2-g,15,19.5,c3-g,45,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109040430,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109041630,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109050430,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109051630,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109060430,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109061630,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109070430,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109071630,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109080430,s2-g,15,19.5,c4-g,105,c5-g,30,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109081630,NULL,NULL,NULL,y2-g,2200,y1-g,135,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109090430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109091630,s2-g,1,1.3,c4-g,7,c5-g,2,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109100430,s2-g,2,2.6,c4-g,14,c5-g,4,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,5,202109101630,s2-g,3,3.9,c4-g,21,c5-g,6,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
